AbilityID,GOID,AbilityName
734,-2146732032,ControlImmunityTimerAbility
735,-2146731008,PVPFlipper2Ability
736,-2146729984,PVPFlipper3Ability
737,-2146728960,None
738,-2146727936,None
739,-2146726912,None
740,-2146725888,aaAntibioticPillAbility
741,-2146724864,NPCAbilityCraftingAbility
742,-2146723840,NPCAikidoCombatTacticsAbility
743,-2146722816,NPCAikidoDamageAbility
744,-2146721792,NPCAimmedShotDamageAbility
745,-2146720768,NPCAimmedShotTacticsAbility
746,-2146719744,NPCAllAbilityLevelsAbility
747,-2146718720,NPCAnalyzeWeaknessAbility
748,-2146717696,NPCApparelCraftingAbility
749,-2146716672,NPCBeliefAttributeAbility
750,-2146715648,NPCBlockTacticsAbility
751,-2146714624,NPCBuffAreaRadiusAbility
752,-2146713600,NPCBurstDamageAbility
753,-2146712576,NPCBurstTacticsAbility
754,-2146711552,NPCCodeWritingAbility
755,-2146710528,NPCCombatTacticsAbility
756,-2146709504,NPCCompileSkillAbility
757,-2146708480,NPCComputerHackingAbility
758,-2146707456,NPCConcentrationAbility
759,-2146706432,NPCConsistencyAbility
760,-2146705408,NPCCraftingCostDiscountAbility
761,-2146704384,NPCCryptographySkillAbility
762,-2146703360,NPCCurrentHealthAbility
763,-2146702336,NPCCurrentInnerstrengthAbility
764,-2146701312,NPCDamageAgainstVulnerabilityAbility
765,-2146700288,NPCDamageResistanceAbility
766,-2146699264,NPCDebuffAreaRadiusAbility
767,-2146698240,NPCDecompileSkillAbility
768,-2146697216,NPCDetectAbility
769,-2146696192,NPCDeterminationAbility
770,-2146695168,NPCDisguiseDurationAbility
771,-2146694144,NPCDodgeAbility
772,-2146693120,NPCEvadeInterlockAbility
773,-2146692096,NPCFocusAttributeAbility
774,-2146691072,NPCForceCombatAbility
775,-2146690048,NPCGrabDamageAbility
776,-2146689024,NPCGrabGunDamageAbility
777,-2146688000,NPCGrabGunTacticsAbility
778,-2146686976,NPCGrabTacticsAbility
779,-2146685952,NPCHandGunCombatTacticsAbility
780,-2146684928,NPCHandGunDamageAbility
781,-2146683904,NPCHealDamageAbility
782,-2146682880,NPCHealthRegenRateAbility
783,-2146681856,NPCHealthSitRegenRateAbility
784,-2146680832,NPCHealthStandRegenRateAbility
785,-2146679808,NPCInnerstrengthCostModifierAbility
786,-2146678784,NPCInnerstrengthRegenRateAbility
787,-2146677760,NPCInnerstrengthSitRegenRateAbility
788,-2146676736,NPCInnerstrengthStandRegenRateAbility
789,-2146675712,NPCInvisDurationAbility
790,-2146674688,NPCInvokedBuffTimesAbility
791,-2146673664,NPCInvokedDebuffTimesAbility
792,-2146672640,NPCISDrainTargetAbility
793,-2146671616,NPCItemCompilingAbility
794,-2146670592,NPCItemDecompilingAbility
795,-2146669568,NPCJumpAbility
796,-2146668544,NPCKarateCombatTacticsAbility
797,-2146667520,NPCKarateDamageAbility
798,-2146666496,NPCKungFuCombatTacticsAbility
799,-2146665472,NPCKungFuDamageAbility
800,-2146664448,NPCLocateDataNodeSkillAbility
801,-2146663424,NPCLockPickingAbility
802,-2146662400,NPCMapDownloadingAbility
803,-2146661376,NPCMaxBuffBufferAbility
804,-2146660352,NPCMaxHealthAbility
805,-2146659328,NPCMaxInnerstrengthAbility
806,-2146658304,NPCMeleeCombatTacticsAbility
807,-2146657280,NPCMeleeDamageResistanceAbility
808,-2146656256,NPCMeleePhysicalDamageAbility
809,-2146655232,NPCMovementSpeedAbility
810,-2146654208,NPCNoiseLevelBuffTargetAbility
811,-2146653184,NPCNullTargetAbility
812,-2146652160,NPCPerceptionAbility
813,-2146651136,NPCPowerDamageAbility
814,-2146650112,NPCPowerGunDamageAbility
815,-2146649088,NPCPowerGunTacticsAbility
816,-2146648064,NPCPowerTacticsAbility
817,-2146647040,NPCRangeCombatTacticsAbility
818,-2146646016,NPCRangedDamageResistanceAbility
819,-2146644992,NPCRangePhysicalDamageAbility
820,-2146643968,NPCReasonAbility
821,-2146642944,NPCRepairBonusAbility
822,-2146641920,NPCRepairSkillAbility
823,-2146640896,NPCRetaliateDamageAbility
824,-2146639872,NPCRetaliateTacticsAbility
825,-2146638848,NPCRifleCombatTacticsAbility
826,-2146637824,NPCRifleDamageAbility
827,-2146636800,NPCRippleMagBuffTargetAbility
828,-2146635776,NPCSecuritySystemsAbility
829,-2146634752,NPCSignalProtectionAbility
830,-2146633728,NPCSixthSensingAbility
831,-2146632704,NPCSneakAttackDetectionAbility
832,-2146631680,NPCSpeedDamageAbility
833,-2146630656,NPCSpeedGunDamageAbility
834,-2146629632,NPCSpeedGunTacticsAbility
835,-2146628608,NPCSpeedTacticsAbility
836,-2146627584,NPCStabilityLossReductionAbility
837,-2146626560,NPCStealthAbility
838,-2146625536,NPCStealthDamageAbility
839,-2146624512,NPCStealthDamageResistanceAbility
840,-2146623488,NPCStealthDetectionAbility
841,-2146622464,NPCSubmachineGunCombatTacticsAbility
842,-2146621440,NPCSubmachineGunDamageAbility
843,-2146620416,NPCSuperJumpAbility
844,-2146619392,NPCTacticISCostModifierAbility
845,-2146618368,NPCTapDataNodeSkillAbility
846,-2146617344,NPCToolCraftingAbility
847,-2146616320,NPCUpgradeCraftingAbility
848,-2146615296,NPCViralDamageAbility
849,-2146614272,NPCViralDeflectionAbility
850,-2146613248,NPCViralResistanceAbility
851,-2146612224,NPCViralTransmissionAbility
852,-2146611200,NPCVitalityAttributeAbility
853,-2146610176,NPCVulnerabilityDurationModifierAbility
854,-2146609152,NPCVulnerabilityGenerationPercentAbility
855,-2146608128,NPCWeaponCraftingAbility
856,-2146607104,None
857,-2146606080,None
858,-2146605056,None
859,-2146604032,None
860,-2146603008,TechniqueAbility
861,-2146601984,BalanceAbility
862,-2146600960,BalanceEffectAbility
863,-2146599936,Event1_1Neo1Ability
864,-2146598912,Event1_1Neo2Ability
865,-2146597888,Event1_1Neo3Ability
866,-2146596864,Event1_1Neo4Ability
867,-2146595840,Event1_1Neo5Ability
868,-2146594816,PurityAbility
869,-2146593792,SweepTheFloorAbility
870,-2146592768,SpinningFlowerAbility
871,-2146591744,ZenMasterAbility
872,-2146590720,ZenMasterEffectAbility
873,-2146589696,NPCNeoRSIAbility
874,-2146588672,NPCEvadeStateFlipperAbility
875,-2146587648,Event1_1DeathAbility
876,-2146586624,Event1_1AOEAbility
877,-2146585600,SneakMovementSpeedAbility
878,-2146584576,InvisMovementSpeedAbility
879,-2146583552,SneakAttackCombatTacticsAbility
880,-2146582528,NPCSneakAttackCombatTacticsAbility
881,-2146581504,StealthStateAbility
882,-2146580480,None
883,-2146579456,NPCStaggerAbility
884,-2146578432,NPCDazeAbility
885,-2146577408,NPCOffBalanceAbility
886,-2146576384,Event2_0FlyVirusAbility
887,-2146575360,Event2_0FlyVirusEffect1Ability
888,-2146574336,Event2_0FlyVirusEffect2Ability
889,-2146573312,Event2_0GMFlyVirusAbility
890,-2146572288,Event2_0GMCureAllAbility
891,-2146571264,NPCCantForceCombatAbility
892,-2146570240,NPCCantFreeAttackAbility
893,-2146569216,NPCCantBeFreeAttackedAbility
894,-2146568192,NPCCantBeForcedIntoCombatAbility
895,-2146567168,SusceptibleToLogicBomb1Ability
896,-2146566144,ImmunityToMyselfAbility
897,-2146565120,Event2_0CorruptingAuraAbility
898,-2146564096,Event2_0CorruptingAuraEffectAbility
899,-2146563072,Event2_0WaveOfCorruptionAbility
900,-2146562048,Event2_0WaveOfCorruptionEffectAbility
901,-2146561024,Event2_0CorruptingBileAbility
902,-2146560000,NPCUnDisguiseAbility
903,-2146558976,EventSlot1Ability
904,-2146557952,EventSlot2Ability
905,-2146556928,EventSlot3Ability
906,-2146555904,None
907,-2146554880,None
908,-2146553856,NPCShowInterlockImmuneAbility
909,-2146552832,NPCEventSlot1Ability
910,-2146551808,NPCEventSlot2Ability
911,-2146550784,NPCEventSlot3Ability
912,-2146549760,Event2_0FlyVirusImmunityAbility
913,-2146548736,Event2_0FlymanSusceptibilityAbility
914,-2146547712,Event2_0FlymanKillItemAbility
915,-2146546688,NPCImmobilizeAbility
916,-2146545664,Event2_0DeathAbility
917,-2146544640,NPCEventSlot1ToggleAbility
918,-2146543616,NPCEventSlot2ToggleAbility
919,-2146542592,NPCEventSlot3ToggleAbility
920,-2146541568,Event2_0DeathSelfAbility
921,-2146540544,NPCBufferOverflowSelfAbility
922,-2146539520,Event2_0Machine1Ability
923,-2146538496,Event2_0Merv1Ability
924,-2146537472,Event2_0Zion1Ability
925,-2146536448,Event2_0Machine2Ability
926,-2146535424,Event2_0Merv2Ability
927,-2146534400,Event2_0Zion2Ability
928,-2146533376,Event2_0Machine3Ability
929,-2146532352,Event2_0Merv3Ability
930,-2146531328,Event2_0Zion3Ability
931,-2146530304,Event2_0Machine4Ability
932,-2146529280,Event2_0Merv4Ability
933,-2146528256,Event2_0Zion4Ability
934,-2146527232,Event2_0BombEffectAbility
935,-2146526208,Event2_0BombExplodeAbility
936,-2146525184,Event2_0FlymanTransformAbility
937,-2146524160,Event2_0FlymanTransformPulseAbility
938,-2146523136,Event2_0FlymanTransformEffectAbility
939,-2146522112,Event2_0FlymanKillItem2Ability
940,-2146521088,ElusiveCodeAbility
941,-2146520064,ReactiveCodeAbility
942,-2146519040,ReactiveCodeEffectAbility
943,-2146518016,CodeConversionAbility
944,-2146516992,CodeConversionEffectAbility
945,-2146515968,TrojanHorseAbility
946,-2146514944,TrojanHorseEffectAbility
947,-2146513920,PacketLoss1Ability
948,-2146512896,PacketLoss2Ability
949,-2146511872,PrisonMentalityAbility
950,-2146510848,Event2_5KillCodeAbility
951,-2146509824,None
952,-2146508800,Event2_5KillCodeEffectAbility
953,-2146507776,Event2_5KillCodeTriggerAbility
954,-2146506752,CompileTimeReductionAbility
955,-2146505728,ConsumableCompileTimeReductionAbility
956,-2146504704,CodeWritingDiscountAbility
957,-2146503680,PrisonMasteryAbility
958,-2146502656,aaPrisonMentalityFamilyAbility
959,-2146501632,DefenseTacticsAbility
960,-2146500608,SignalBoosterAuraAbility
961,-2146499584,SignalBoosterEffectAbility
962,-2146498560,TransitionCoatAbility
963,-2146497536,TransitionGlassesAbility
964,-2146496512,DazeChanceAbility
965,-2146495488,StaggeredChanceAbility
966,-2146494464,OffBalanceChanceAbility
967,-2146493440,MobiusCodeAbility
968,-2146492416,CraftingPlaceHolder
969,-2146491392,CompileActivateAbility
970,-2146490368,WriteCodeActivateAbility
971,-2146489344,AntiStunPill1Ability
972,-2146488320,AntiStunPill2Ability
973,-2146487296,aaAntiStunPillAbility
974,-2146486272,AssassinMaskAbility
975,-2146485248,AssassinTransformAbility
976,-2146484224,AssassinDeathTouchAbility
977,-2146483200,AssassinDeathPulseAbility
978,-2146482176,AssassinCorruptionWaveAbility
979,-2146481152,AssassinDisableAbility
980,-2146480128,FlitGunAbility
981,-2146479104,CorruptingCalmAbility
982,-2146478080,CorruptingFeastAbility
983,-2146477056,CorruptingFuryAbility
984,-2146476032,CorruptingShroudAbility
985,-2146475008,CorruptionPulseAbility
986,-2146473984,CorruptionWaveAbility
987,-2146472960,SignalCorruptionAbility
988,-2146471936,AssassinCrushAbility
989,-2146470912,AssassinRingAbility
990,-2146469888,AssassinImmunityAbility
991,-2146468864,CorruptCode1Ability
992,-2146467840,CorruptCode2Ability
993,-2146466816,AssassinMask2Ability
994,-2146465792,AssassinMask2EffectAbility
995,-2146464768,StunDurationBonusAbility
996,-2146463744,BallisticAccuracyBonusAbility
997,-2146462720,MeleeAccuracyBonusAbility
998,-2146461696,MovementSpeedBonusAbility
999,-2146460672,None
1000,-2146459648,None
1001,-2146458624,None
1002,-2146457600,None
1003,-2146456576,HalloweenMaskAbility
1004,-2146455552,HalloweenMask2Ability
1005,-2146454528,WithdrawTacticsAbility
1006,-2146453504,HackerCombatStyleAbility
1007,-2146452480,CryptosBoxAbility
1008,-2146451456,CoderCombatStyleAbility
1009,-2146450432,MeleeDefenseTacticsAbility
1010,-2146449408,RangedDefenseTacticsAbility
1011,-2146448384,ThrowDefenseTacticsAbility
1012,-2146447360,CurrentTacticAbility
1013,-2146446336,BlockTacticUsedAbility
1014,-2146445312,SnowballAbility
1015,-2146444288,SpeedTacticUsedAbility
1016,-2146443264,GrabTacticUsedAbility
1017,-2146442240,PowerTacticUsedAbility
1018,-2146441216,aaPartyHatAbility
1019,-2146440192,WinterPartyHatAbility1
1020,-2146439168,WinterPartyHatAbility2
1021,-2146438144,WinterPartyHatAbility3
1022,-2146437120,WoodenStakePlusAttackAbility
1023,-2146436096,HolyWaterPlusAttackAbility
1024,-2146435072,SilverBulletPlusAttackAbility
1025,-2146434048,EMPBlastAbility
1026,-2146433024,NPCEMPWeaknessAbility
1027,-2146432000,BallisticDefenseBonusAbility
1028,-2146430976,ThrownDamageBonusAbility
1029,-2146429952,ThrownDefenseBonusAbility
1030,-2146428928,ViralDefenseBonusAbility
1031,-2146427904,ViralDamageBonusAbility
1032,-2146426880,ThrowAccuracyAbility
1033,-2146425856,ThrowResistanceAbility
1034,-2146424832,ThrowDamageAbility
1035,-2146423808,StealthedCodeDamageAbility
1036,-2146422784,CodeCorruptionDamageAbility
1037,-2146421760,CodeExecutionDamageAbility
1038,-2146420736,CodeReplicationDamageAbility
1039,-2146419712,PacifyDurationBonusAbility
1040,-2146418688,RootDurationBonusAbility
1041,-2146417664,BlindDurationBonusAbility
1042,-2146416640,PowerlessDurationBonusAbility
1043,-2146415616,ConfuseDurationBonusAbility
1044,-2146414592,InitiativeAbility
1045,-2146413568,WithdrawBonusAbility
1046,-2146412544,InitiativeBonusAbility
1047,-2146411520,DeterminationBonusAbility
1048,-2146410496,ForceCombatBonusAbility
1049,-2146409472,EvadeInterlockBonusAbility
1050,-2146408448,SneakMovementSpeedBonusAbility
1051,-2146407424,InvisMovementSpeedBonusAbility
1052,-2146406400,SweepBonusAbility
1053,-2146405376,InnerstrengthCostModifierBonusAbility
1054,-2146404352,BuffAreaRadiusBonusAbility
1055,-2146403328,DebuffAreaRadiusBonusAbility
1056,-2146402304,MaxInnerstrengthBonusAbility
1057,-2146401280,MaxHealthBonusAbility
1058,-2146400256,HealthRegenBonusAbility
1059,-2146399232,InnerstrengthRegenBonusAbility
1060,-2146398208,OperativeBuffAbility
1061,-2146397184,SoldierBuffAbility
1062,-2146396160,MartialArtsInitiateBuffAbility
1063,-2146395136,KungFuMasterBuffAbility
1064,-2146394112,KungFuGrandMasterBuffAbility
1065,-2146393088,KarateMasterBuffAbility
1066,-2146392064,KarateGrandMasterBuffAbility
1067,-2146391040,AikidoMasterBuffAbility
1068,-2146390016,EnrageDurationBonusAbility
1069,-2146388992,AikidoGrandMasterBuffAbility
1070,-2146387968,GunmanBuffAbility
1071,-2146386944,ScattershotBuffAbility
1072,-2146385920,SMGSpecialBuffAbility
1073,-2146384896,RiflemanBuffAbility
1074,-2146383872,ExpertRiflemanBuffAbility
1075,-2146382848,GunslingerBuffAbility
1076,-2146381824,DuelistBuffAbility
1077,-2146380800,ViralAttackerBuffAbility
1078,-2146379776,NetworkHackerBuffAbility
1079,-2146378752,SkriptKiddieBuffAbility
1080,-2146377728,NetworkAttackerBuffAbility
1081,-2146376704,RavagerDebuffAbility
1082,-2146375680,SelectivePhageBuffAbility
1083,-2146374656,ArbalestBuffAbility
1084,-2146373632,BallistaBuffAbility
1085,-2146372608,PathogenistBuffAbility
1086,-2146371584,ArtilleristBuffAbility
1087,-2146370560,HowitzerBuffAbility
1088,-2146369536,DestroyerDebuffAbility
1089,-2146368512,TeamHealerBuffAbility
1090,-2146367488,ConcentrationBonusAbility
1091,-2146366464,ForceMultiplierBuffAbility
1092,-2146365440,CorpsmanBuffAbility
1093,-2146364416,TraumaSurgeonBuffAbility
1094,-2146363392,GuardianHealerBuffAbility
1095,-2146362368,UpgradeArtistBuffAbility
1096,-2146361344,UpgradeMasterBuffAbility
1097,-2146360320,DoctorBuffAbility
1098,-2146359296,PhysicianHealAbility
1099,-2146358272,HyperBlockAbility
1100,-2146357248,HyperDeflectAbility
1101,-2146356224,HyperSenseAbility
1102,-2146355200,DeterminateAbility
1103,-2146354176,NPCThrowResistanceAbility
1104,-2146353152,DamagePercentAbility
1105,-2146352128,DefensePercentAbility
1106,-2146351104,CombatTacticPercentAbility
1107,-2146350080,ProxyMasterBuffAbility
1108,-2146349056,UtilityMasterBuffAbility
1109,-2146348032,StopProxy1EffectAbility
1110,-2146347008,SneakFreePrototypeAbility
1111,-2146345984,SneakGrantAbility
1112,-2146344960,SpyStyleAbility
1113,-2146343936,SpyBuffAbility
1114,-2146342912,DisguiseGrantAbility
1115,-2146341888,InfiltratorBuffAbility
1116,-2146340864,InvisibilityGrantAbility
1117,-2146339840,ShadowBuffAbility
1118,-2146338816,MasterShadowActiveAbility
1119,-2146337792,CutthroatBuffAbility
1120,-2146336768,KnifeThrowerBuffAbility
1121,-2146335744,MasterKnifeThrowerBuffAbility
1122,-2146334720,AssassinBuffAbility
1123,-2146333696,MasterAssassinBuffAbility
1124,-2146332672,DisruptConnectionOldAbility
1125,-2146331648,SneakFreeDisableShieldAbility
1126,-2146330624,HackerBuffAbility
1127,-2146329600,SneakFreeHarryingAttackAbility
1128,-2146328576,SneakFreeDistractingBlowAbility
1129,-2146327552,DistractingBlowEffectAbility
1130,-2146326528,SneakFreeInfuriatingAssaultAbility
1131,-2146325504,SneakFreeLegThrowAbility
1132,-2146324480,SneakFreeDazzlingThrowAbility
1133,-2146323456,SneakFreeWeakeningThrowAbility
1134,-2146322432,SneakFreeWardingBlowAbility
1135,-2146321408,ParalyzingThrowAbility
1136,-2146320384,SniperBuffAbility
1137,-2146319360,ConcealmentGrantAbility
1138,-2146318336,NPCThrowDamageAbility
1139,-2146317312,BallisticDamageBonusAbility
1140,-2146316288,BallisticResistanceBonusAbility
1141,-2146315264,HealDamageBonusAbility
1142,-2146314240,MeleeDamageBonusAbility
1143,-2146313216,MeleeDefenseBonusAbility
1144,-2146312192,MeleeResistanceBonusAbility
1145,-2146311168,ThrownAccuracyBonusAbility
1146,-2146310144,ThrownResistanceBonusAbility
1147,-2146309120,ViralAccuracyBonusAbility
1148,-2146308096,ViralResistanceBonusAbility
1149,-2146307072,DesperationAbility
1150,-2146306048,None
1151,-2146305024,None
1152,-2146304000,SpotlightAuraAbility
1153,-2146302976,SpotlightEffectAbility
1154,-2146301952,SpotlightImmunity
1155,-2146300928,SpotlightEffect2Ability
1156,-2146299904,SpotlightEffect3Ability
1157,-2146298880,DOTPlaceHolderAbility
1158,-2146297856,SpotlightTimerAbility
1159,-2146296832,SpotlightDmgAuraAbility
1160,-2146295808,SpotlightDmgEffectAbility
1161,-2146294784,SpotlightUndoAbility
1162,-2146293760,NPCStunAbility
1163,-2146292736,MachineAAbility
1164,-2146291712,ZionAAbility
1165,-2146290688,MervAAbility
1166,-2146289664,MachineBAbility
1167,-2146288640,MachineCAbility
1168,-2146287616,MachineDAbility
1169,-2146286592,MachineEAbility
1170,-2146285568,MervBAbility
1171,-2146284544,MervCAbility
1172,-2146283520,MervDAbility
1173,-2146282496,MervEAbility
1174,-2146281472,ZionBAbility
1175,-2146280448,ZionCAbility
1176,-2146279424,ZionDAbility
1177,-2146278400,ZionEAbility
1178,-2146277376,None
1179,-2146276352,None
1180,-2146275328,MachineEEffectAbility
1181,-2146274304,ZionEEffectAbility
1182,-2146273280,MervEEffectAbility
1183,-2146272256,None
1184,-2146271232,None
1185,-2146270208,FlameVirusSelfAbility
1186,-2146269184,None
1187,-2146268160,FlyVirusSelfAbility
1188,-2146267136,FlyStormAbility
1189,-2146266112,BlueHeadlampAbility
1190,-2146265088,ZionCGranterAbility
1191,-2146264064,ZionDGranterAbility
1192,-2146263040,ZionEGranterAbility
1193,-2146262016,MachineCGranterAbility
1194,-2146260992,MachineDGranterAbility
1195,-2146259968,MachineEGranterAbility
1196,-2146258944,MervCGranterAbility
1197,-2146257920,MervDGranterAbility
1198,-2146256896,MervEGranterAbility
1199,-2146255872,OrgAbility
