Gender,Clothing,Item Name,Min Character Lvl,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus
M,PANTS,Enhanced Indigo Misene Pinstripes,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,MaxHealthBonus ,1,BallisticDamageBonus ,1,ViralResistance ,5,,
M,SHIRT,Enhanced White Yoshi Dragon Shirt,22,RangedDamageResistance ,14,MeleeDamageResistance ,14,MaxHealthBonus ,1,BallisticDamageBonus ,1,ThrowResistance ,14,,
M,SHIRT,Enhanced Sad Red G-Met Sleeveless T-shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,ThrowResistance ,5,ViralDamageBonus ,1,,,,
M,SHIRT,Enhanced Sad Black G-Met Sleeveless T-shirt,8,ViralAccuracyBonus ,1,MeleeDamageResistance ,5,ViralResistance ,5,ThrowResistance ,5,,,,
M,SHIRT,Enhanced Sad Green G-Met Sleeveless T-shirt,6,MeleeDamageResistance ,4,StunDurationBonus ,1,ThrownResistanceBonus ,1,ThrowResistance ,4,ViralResistance ,4,,
M,SHIRT,Enhanced Sad Crimson G-Met Sleeveless T-shirt,45,RangedDamageResistance ,30,MeleeDamageResistance ,30,ViralResistanceBonus ,2,MeleeAccuracyBonus ,2,ViralResistance ,30,,
M,SHIRT,Enhanced Sad Ruby G-Met Sleeveless T-shirt,16,MeleeDamageResistance ,10,MeleeAccuracyBonus ,1,WithdrawBonus ,1,MaxHealthBonus ,1,ThrowResistance ,10,ViralResistance ,10
M,SHIRT,Enhanced Sad Emerald G-Met Sleeveless T-shirt,24,MeleeDamageResistance ,16,MeleeResistanceBonus ,1,MaxHealthBonus ,1,InnerstrengthRegenBonus ,1,ViralResistance ,16,ThrowResistance ,16
M,SHIRT,Enhanced Sad Yellow G-Met Sleeveless T-shirt,12,MeleeDamageResistance ,8,CompileSkill ,1,ViralResistance ,8,ThrowResistance ,8,,,,
M,SHIRT,Enhanced Sad Topaz G-Met Sleeveless T-shirt,8,RangedDamageResistance ,5,BallisticAccuracyBonus ,1,ThrowResistance ,5,ViralResistance ,5,,,,
M,SHIRT,Enhanced Black Sleeveless T-shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,ThrowResistance ,5,MaxInnerstrengthBonus ,1,,,,
M,SHIRT,Enhanced Dark Green Sleeveless T-shirt,8,RangedDamageResistance ,5,SweepBonus ,1,ViralAccuracyBonus ,1,MeleeDamageResistance ,5,ThrowResistance ,5,,
M,SHIRT,Enhanced Indigo Sleeveless T-shirt,28,MeleeDamageResistance ,18,MeleeAccuracyBonus ,1,MaxHealthBonus ,1,ThrowResistance ,18,ViralResistance ,18,ViralDamageBonus ,1
M,SHIRT,Enhanced Red Sleeveless T-shirt,8,MeleeDamageResistance ,5,HealthRegenBonus ,1,ViralResistance ,5,ThrowResistance ,5,,,,
M,SHIRT,Enhanced Brown Sleeveless T-shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,MovementSpeedBonus ,1,ThrowResistance ,5,ViralDamageBonus ,1,,
M,SHIRT,Enhanced Purple Sleeveless T-shirt,16,MeleeDamageResistance ,10,SneakMovementSpeedBonus ,1,MaxHealthBonus ,1,ThrowResistance ,10,ViralResistance ,10,,
M,SHIRT,Enhanced Green Sleeveless T-shirt,20,RangedDamageResistance ,13,MaxHealthBonus ,1,ThrowResistance ,13,ViralResistance ,13,,,,
M,SHIRT,Enhanced Coral Sleeveless T-shirt,2,RangedDamageResistance ,1,MeleeDamageBonus ,1,ViralResistance ,1,ThrowResistance ,1,,,,
M,SHIRT,Enhanced Dull Black Long Sleeve T-shirt,2,RangedDamageResistance ,1,HealthRegenBonus ,1,ViralResistance ,1,ThrowResistance ,1,,,,
M,SHIRT,Enhanced Dark Green Long Sleeve T-shirt,6,RangedDamageResistance ,4,MeleeDamageBonus ,1,BlindDurationBonus ,1,ThrowResistance ,4,ViralResistance ,4,,
M,SHIRT,Enhanced Indigo Long Sleeve T-shirt,3,RangedDamageResistance ,2,MeleeDamageResistance ,2,ThrowResistance ,2,UpgradeCrafting ,1,,,,
M,SHIRT,Enhanced Dark Red Long Sleeve T-shirt,16,MeleeDamageResistance ,10,MeleeDamageBonus ,1,ViralResistance ,10,ThrowResistance ,10,,,,
M,SHIRT,Enhanced Dark Brown Long Sleeve T-shirt,8,MeleeDamageResistance ,5,ViralResistanceBonus ,1,ViralResistance ,5,ThrowResistance ,5,ViralDamageBonus ,1,,
M,SHIRT,Enhanced Dark Purple Long Sleeve T-shirt,2,RangedDamageResistance ,1,MeleeDamageBonus ,1,ThrowResistance ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Sea Green Long Sleeve T-shirt,45,MeleeDamageResistance ,30,RootDurationBonus ,2,ViralResistance ,30,ThrowResistance ,30,MaxInnerstrengthBonus ,2,,
M,SHIRT,Enhanced Black Long Sleeve T-shirt,16,RangedDamageResistance ,10,MeleeDamageResistance ,10,DecompileSkill ,1,ViralResistance ,10,UpgradeCrafting ,1,MaxInnerstrengthBonus ,1
M,SHIRT,Enhanced Green G-Met Long Sleeve T-shirt,8,MeleeDamageResistance ,5,ThrowResistance ,5,ViralResistance ,5,MaxInnerstrengthBonus ,1,,,,
M,SHIRT,Enhanced Red G-Met Long Sleeve T-shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,MeleeResistanceBonus ,1,BallisticAccuracyBonus ,1,ViralResistance ,5,,
M,SHIRT,Enhanced Purple G-Met Long Sleeve T-shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,PowerlessDurationBonus ,1,ViralResistance ,5,MaxInnerstrengthBonus ,1,,
M,SHIRT,Enhanced Orange G-Met Long Sleeve T-shirt,3,MeleeDamageResistance ,2,BallisticDamageBonus ,1,ThrowResistance ,2,ViralResistance ,2,,,,
M,SHIRT,Enhanced Yellow G-Met Long Sleeve T-shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,BallisticResistanceBonus ,1,ViralResistance ,5,,,,
M,SHIRT,Enhanced Pink G-Met Long Sleeve T-shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,BallisticResistanceBonus ,1,ThrowResistance ,5,ViralDamageBonus ,1,,
M,SHIRT,Enhanced White G-Met Long Sleeve T-shirt,3,MeleeDamageResistance ,2,BallisticDamageBonus ,1,ViralResistance ,2,ThrowResistance ,2,,,,
M,SHIRT,Enhanced Greener G-Met Long Sleeve T-shirt,3,RangedDamageResistance ,2,BallisticAccuracyBonus ,1,ThrowResistance ,2,ViralResistance ,2,,,,
M,SHIRT,Enhanced White/White Avero Vest Combo,2,RangedDamageResistance ,1,InnerstrengthRegenBonus ,1,ThrowResistance ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Yellow/Purple Avero Vest Combo,2,RangedDamageResistance ,1,SneakMovementSpeedBonus ,1,ThrowResistance ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Tan/Brown Avero Vest Combo,16,RangedDamageResistance ,10,ViralDefenseBonus ,1,MeleeDamageBonus ,1,ThrowResistance ,10,ViralResistance ,10,WeaponCrafting ,1
M,SHIRT,Enhanced Magenta/Gray Avero Vest Combo,24,RangedDamageResistance ,16,BallisticAccuracyBonus ,1,MeleeDefenseBonus ,1,DecompileSkill ,12,ViralResistance ,16,ThrowResistance ,16
M,SHIRT,Enhanced Olive/Purple Avero Vest Combo,4,RangedDamageResistance ,2,MeleeDamageResistance ,2,BallisticDamageBonus ,1,ViralResistance ,2,,,,
M,SHIRT,Enhanced Brown/Green Avero Vest Combo,16,RangedDamageResistance ,10,MeleeDamageResistance ,10,InnerstrengthRegenBonus ,1,ThrowResistance ,10,,,,
M,SHIRT,Enhanced Gray/Red Avero Vest Combo,22,RangedDamageResistance ,14,MeleeDamageResistance ,14,ThrownDamageBonus ,1,BallisticDamageBonus ,1,MaxHealthBonus ,1,ThrowResistance ,14
M,SHIRT,Enhanced Sand/Magenta Avero Vest Combo,3,RangedDamageResistance ,2,MeleeDamageResistance ,2,DebuffAreaRadiusBonus ,1,ThrowResistance ,2,,,,
M,SHIRT,Enhanced Dull Black Dress Shirt,2,ViralAccuracyBonus ,1,MeleeDamageResistance ,1,ViralResistance ,1,ThrowResistance ,1,,,,
M,SHIRT,Enhanced Black Dress Shirt,3,MeleeDamageResistance ,2,ThrownDefenseBonus ,1,ViralResistance ,2,ThrowResistance ,2,,,,
M,SHIRT,Enhanced Purple Dress Shirt,20,MeleeDamageResistance ,13,MeleeDamageBonus ,1,ViralResistance ,13,ThrowResistance ,13,,,,
M,SHIRT,Enhanced Green Dress Shirt,8,MeleeDamageResistance ,5,MeleeDamageBonus ,1,ThrowResistance ,5,ViralResistance ,5,,,,
M,SHIRT,Enhanced Brown Dress Shirt,30,RangedDamageResistance ,20,StunDurationBonus ,2,ViralResistance ,20,ThrowResistance ,20,,,,
M,SHIRT,Enhanced Magenta Dress Shirt,8,MeleeDamageResistance ,5,ThrownAccuracyBonus ,1,ThrowResistance ,5,ViralResistance ,5,,,,
M,SHIRT,Enhanced Red Dress Shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,BallisticResistanceBonus ,1,BallisticDamageBonus ,1,ThrowResistance ,5,,
M,SHIRT,Enhanced Teal  Dress Shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,ViralResistance ,5,ViralDamageBonus ,1,,,,
M,SHIRT,Enhanced Unhappy Red G-Met T-shirt,3,RangedDamageResistance ,2,ViralDefenseBonus ,1,MeleeDamageResistance ,2,ThrowResistance ,2,,,,
M,SHIRT,Enhanced Unhappy Black G-Met T-shirt,24,RangedDamageResistance ,16,StunDurationBonus ,1,InnerstrengthRegenBonus ,1,ThrowResistance ,16,ViralResistance ,16,UpgradeCrafting ,8
M,SHIRT,Enhanced Unhappy Green G-Met T-shirt,12,RangedDamageResistance ,8,MeleeDamageResistance ,8,ToolCrafting ,1,MaxHealthBonus ,1,ThrowResistance ,8,ConfuseDurationBonus ,1
M,SHIRT,Enhanced Unhappy Crimson G-Met T-shirt,24,RangedDamageResistance ,16,MeleeDamageResistance ,16,InitiativeBonus ,1,ToolCrafting ,8,HealthRegenBonus ,1,ViralResistance ,16
M,SHIRT,Enhanced Unhappy Sanguine G-Met T-shirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,BallisticAccuracyBonus ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Unhappy Emerald G-Met T-shirt,2,MeleeDamageResistance ,1,BallisticAccuracyBonus ,1,ThrowResistance ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Unhappy Yellow G-Met T-shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,ConcentrationBonus ,1,BallisticDamageBonus ,1,ThrowResistance ,5,,
M,SHIRT,Enhanced Unhappy Dandelion G-Met T-shirt,8,MeleeDamageResistance ,5,MeleeDamageBonus ,1,DecompileSkill ,1,ThrowResistance ,5,ViralResistance ,5,,
M,SHIRT,Enhanced Black T-shirt,6,RangedDamageResistance ,4,ThrownDefenseBonus ,1,ThrowResistance ,4,ViralResistance ,4,,,,
M,SHIRT,Enhanced Dark Green T-shirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,MeleeDamageBonus ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Dark Purple T-shirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,HealthRegenBonus ,1,ThrowResistance ,1,,,,
M,SHIRT,Enhanced Dark Red T-shirt,6,RangedDamageResistance ,4,MeleeDamageResistance ,4,MeleeDefenseBonus ,1,ViralResistance ,4,,,,
M,SHIRT,Enhanced Dark Brown T-shirt,8,MeleeDamageResistance ,5,BallisticResistanceBonus ,1,BallisticDamageBonus ,1,ThrowResistance ,5,ViralResistance ,5,,
M,SHIRT,Enhanced Dim Purple T-shirt,30,MeleeDamageResistance ,20,EnrageDurationBonus ,1,ViralResistanceBonus ,2,ThrowResistance ,20,ViralResistance ,20,,
M,SHIRT,Enhanced Green T-shirt,2,MeleeDamageResistance ,1,PowerlessDurationBonus ,1,ThrowResistance ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Dark Magenta T-shirt,20,RangedDamageResistance ,13,MaxHealthBonus ,1,MeleeDamageBonus ,1,ThrowResistance ,13,ViralResistance ,13,,
M,SHIRT,Enhanced Gold Yoshi Dragon Shirt,0,RangedDamageResistance ,1,MeleeDamageResistance ,1,MovementSpeedBonus ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Purple Yoshi Dragon Shirt,3,RangedDamageResistance ,2,BallisticAccuracyBonus ,1,ViralResistance ,2,ThrowResistance ,2,,,,
M,SHIRT,Enhanced Slate Green Yoshi Dragon Shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,BallisticAccuracyBonus ,1,ViralResistance ,5,,,,
M,SHIRT,Enhanced Teal Yoshi Dragon Shirt,16,MeleeDamageResistance ,10,ApparelCrafting ,1,InnerstrengthRegenBonus ,1,ThrowResistance ,10,ViralResistance ,10,,
M,SHIRT,Enhanced Olive Yoshi Dragon Shirt,45,RangedDamageResistance ,30,ThrownResistanceBonus ,2,ThrownDefenseBonus ,1,BallisticResistanceBonus ,2,ThrowResistance ,30,ViralResistance ,30
M,SHIRT,Enhanced Yellow Yoshi Dragon Shirt,8,RangedDamageResistance ,5,ViralAccuracyBonus ,1,MeleeDamageResistance ,5,ThrowResistance ,5,,,,
M,SHIRT,Enhanced Red Yoshi Dragon Shirt,24,RangedDamageResistance ,16,ViralDefenseBonus ,1,MeleeDamageResistance ,16,MeleeDamageBonus ,1,ViralResistance ,16,,
M,SHOES,Enhanced Lucien Dress Shoes,8,MeleeDamageResistance ,5,MaxHealthBonus ,1,ThrowResistance ,5,ViralResistance ,5,,,,
M,SHOES,Enhanced Skaver Short Boots,4,MeleeDamageResistance ,2,ApparelCrafting ,1,ThrowResistance ,2,ViralResistance ,2,,,,
M,SHOES,Enhanced Skaver Boots,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,BallisticResistanceBonus ,1,ViralResistance ,5,,,,
M,SHOES,Enhanced Hosh Riding Boots,8,RangedDamageResistance ,5,BallisticResistanceBonus ,1,ViralResistance ,5,ThrowResistance ,5,,,,
M,SHOES,Enhanced Avero Patterned Ankle Boots,8,MeleeDamageResistance ,5,ThrowResistance ,5,ViralResistance ,5,UpgradeCrafting ,3,,,,
M,SHOES,Enhanced Air Heckler Sneakers,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,DebuffAreaRadiusBonus ,1,ViralResistance ,1,,,,
M,SHOES,Enhanced Larn Sneakers,20,RangedDamageResistance ,13,ThrownResistanceBonus ,1,MaxHealthBonus ,1,MeleeDamageBonus ,1,ViralResistance ,13,ThrowResistance ,13
M,COAT,Enhanced Black Misene Collarless Leather Trench,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,MeleeDamageBonus ,1,ViralResistance ,5,,,,
M,COAT,Enhanced White/Black Traditional Gi,9,RangedDamageResistance ,6,MeleeDamageResistance ,6,MeleeResistanceBonus ,1,ThrowResistance ,6,WeaponCrafting ,1,,
M,SHIRT,Enhanced Dark Brown Barrelhead Shirt,2,MeleeDamageResistance ,1,BallisticResistanceBonus ,1,ThrowResistance ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Purple Barrelhead Shirt,5,RangedDamageResistance ,3,MeleeDamageResistance ,3,ThrowResistance ,3,CodeWriting ,1,,,,
M,SHIRT,Enhanced Indigo Barrelhead Shirt,6,InvisMovementSpeedBonus ,1,MeleeDamageResistance ,4,WithdrawBonus ,1,ThrowResistance ,4,ViralResistance ,4,,
M,SHIRT,Enhanced Aquamarine Barrelhead Shirt,8,RangedDamageResistance ,5,MeleeDamageBonus ,1,ThrowResistance ,5,ViralResistance ,5,,
M,SHIRT,Enhanced Dark Olive Barrelhead Shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,ViralResistance ,5,MaxInnerstrengthBonus ,1,,
M,SHIRT,Enhanced Brown Barrelhead Shirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,ViralResistanceBonus ,1,ThrowResistance ,1,,
M,SHIRT,Enhanced Red Barrelhead Shirt,8,RangedDamageResistance ,5,BallisticAccuracyBonus ,1,DebuffAreaRadiusBonus ,1,ViralResistance ,5,ThrowResistance ,5
M,SHIRT,Enhanced Olive Drab Barrelhead Shirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,BallisticDamageBonus ,1,ThrowResistance ,1,,
M,SHIRT,Enhanced White Ivora Silk Shortsleeve Shirt,20,RangedDamageResistance ,13,MeleeDamageResistance ,13,MovementSpeedBonus ,1,ThrowResistance ,13,,
M,SHIRT,Enhanced Gold Ivora Silk Shortsleeve Shirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,BallisticAccuracyBonus ,1,ViralResistance ,1,,
M,SHIRT,Enhanced Black Ivora Silk Shortsleeve Shirt,4,RangedDamageResistance ,2,InitiativeBonus ,1,ThrowResistance ,2,ViralResistance ,2,,
M,SHIRT,Enhanced Sea Green Ivora Silk Shortsleeve Shirt,8,MeleeDamageResistance ,5,MeleeDamageBonus ,1,ThrowResistance ,5,ViralResistance ,5,,
M,SHIRT,Enhanced Green Ivora Silk Shortsleeve Shirt,3,RangedDamageResistance ,2,MeleeDamageResistance ,2,BallisticDamageBonus ,1,ThrowResistance ,2,,
M,SHIRT,Enhanced Brown Ivora Silk Shortsleeve Shirt,30,RangedDamageResistance ,20,BallisticDamageBonus ,1,ThrowResistance ,20,ViralResistance ,20,MaxInnerstrengthBonus ,2
M,SHIRT,Enhanced Tan Ivora Silk Shortsleeve Shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,InitiativeBonus ,1,ThrowResistance ,5,,
M,SHIRT,Enhanced Purple Ivora Silk Shortsleeve Shirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,HealthRegenBonus ,1,ThrowResistance ,1,,
M,SHIRT,Enhanced Black Streta Silk Shortsleeve Shirt,8,RangedDamageResistance ,5,RootDurationBonus ,1,ViralResistance ,5,ThrowResistance ,5,,
M,SHIRT,Enhanced Purple Streta Silk Shortsleeve Shirt,15,MeleeDamageResistance ,10,PowerlessDurationBonus ,1,ViralResistance ,10,ThrowResistance ,10,,
M,SHIRT,Enhanced Orchid Streta Silk Shortsleeve Shirt,2,MeleeDamageResistance ,1,InnerstrengthRegenBonus ,1,ViralResistance ,1,ThrowResistance ,1,,
M,SHIRT,Enhanced Aquamarine Streta Silk Shortsleeve Shirt,16,RangedDamageResistance ,10,MaxHealthBonus ,1,ThrowResistance ,10,ViralResistance ,10,,
M,SHIRT,Enhanced Dim Aquamarine Streta Silk Shortsleeve Shirt,6,MeleeDamageResistance ,4,ThrowResistance ,4,ViralResistance ,4,MaxInnerstrengthBonus ,1,,
M,SHIRT,Enhanced Brown Streta Silk Shortsleeve Shirt,3,MeleeDamageResistance ,2,ThrownDefenseBonus ,1,ViralResistance ,2,ThrowResistance ,2,,
M,SHIRT,Enhanced Red Streta Silk Shortsleeve Shirt,16,MeleeDamageResistance ,10,SneakMovementSpeedBonus ,1,ApparelCrafting ,1,ViralResistance ,10,ThrowResistance ,10
M,SHIRT,Enhanced Green Streta Silk Shortsleeve Shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,MeleeResistanceBonus ,1,BallisticResistanceBonus ,1,ViralResistance ,5
M,SHIRT,Enhanced Black Yoshi Ringbuckle Streetshirt,20,RangedDamageResistance ,13,MeleeDamageResistance ,13,MaxHealthBonus ,1,ThrowResistance ,13,ViralDamageBonus ,1
M,SHIRT,Enhanced Brown Yoshi Ringbuckle Streetshirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,ApparelCrafting ,1,ViralResistance ,5,MaxInnerstrengthBonus ,1
M,SHIRT,Enhanced Green Yoshi Ringbuckle Streetshirt,16,RangedDamageResistance ,10,MeleeDamageResistance ,10,BallisticDamageBonus ,1,MeleeDamageBonus ,1,ThrowResistance ,10
M,SHIRT,Enhanced Red Yoshi Ringbuckle Streetshirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,ViralResistance ,5,ViralDamageBonus ,1,,
M,SHIRT,Enhanced Dim Purple Yoshi Ringbuckle Streetshirt,16,RangedDamageResistance ,10,DeterminationBonus ,1,MaxHealthBonus ,1,ViralResistance ,10,ThrowResistance ,10
M,SHIRT,Enhanced Purple Yoshi Ringbuckle Streetshirt,4,MeleeDamageResistance ,2,BallisticDamageBonus ,1,ThrowResistance ,2,ViralResistance ,2,,
M,SHIRT,Enhanced Slate Green Yoshi Ringbuckle Streetshirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,BallisticAccuracyBonus ,1,ThrowResistance ,1,,
M,SHIRT,Enhanced Gray-Magenta Yoshi Ringbuckle Streetshirt,15,RangedDamageResistance ,10,DecompileSkill ,1,InnerstrengthRegenBonus ,1,ThrowResistance ,10,ViralResistance ,10
M,SHIRT,Enhanced Black Baal Plastene Shirt,14,ViralDefenseBonus ,1,MeleeDamageResistance ,9,ViralResistance ,9,ThrowResistance ,9,,
M,SHIRT,Enhanced Gray Baal Plastene Shirt,36,MeleeDamageResistance ,24,ViralResistanceBonus ,3,ThrowResistance ,24,ViralResistance ,24,,
M,SHIRT,Enhanced Brown Baal Plastene Shirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,MeleeResistanceBonus ,1,BallisticResistanceBonus ,1,ViralResistance ,5
M,SHIRT,Enhanced Green Baal Plastene Shirt,30,RangedDamageResistance ,20,MeleeDamageResistance ,20,ViralResistance ,20,MaxInnerstrengthBonus ,2,,,,
M,SHIRT,Enhanced Dim Red Baal Plastene Shirt,24,RangedDamageResistance ,16,MeleeResistanceBonus ,2,ThrowResistance ,16,ViralResistance ,16,,,,
M,SHIRT,Enhanced Purple Baal Plastene Shirt,3,RangedDamageResistance ,2,MeleeDamageResistance ,2,MeleeDamageBonus ,1,ViralResistance ,2,,,,
M,SHIRT,Enhanced Amethyst Baal Plastene Shirt,16,RangedDamageResistance ,10,MeleeDamageResistance ,10,ViralResistance ,10,ViralDamageBonus ,1,,,,
M,SHIRT,Enhanced Magenta Baal Plastene Shirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,HealthRegenBonus ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Dark Green Baal Plastene Shirt,14,MeleeDamageResistance ,9,MaxHealthBonus ,1,ViralResistance ,9,ThrowResistance ,9,,,,
M,SHIRT,Enhanced Sienna Baal Plastene Shirt,30,RangedDamageResistance ,20,MeleeDamageResistance ,20,ViralResistance ,20,MaxInnerstrengthBonus ,2,,,,
M,SHIRT,Enhanced Rust Baal Plastene Shirt,30,RangedDamageResistance ,20,MeleeDamageResistance ,20,BuffAreaRadiusBonus ,1,RepairSkill ,1,DebuffAreaRadiusBonus ,1,ViralResistance ,20
M,SHIRT,Enhanced Dim Teal Baal Plastene Shirt,8,MeleeDamageResistance ,5,BallisticDamageBonus ,1,ThrowResistance ,5,ViralResistance ,5,,,,
M,SHIRT,Enhanced Dim Indigo Baal Plastene Shirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,InnerstrengthRegenBonus ,1,ThrowResistance ,1,,,,
M,SHIRT,Enhanced Indigo Baal Plastene Shirt,2,RangedDamageResistance ,1,MeleeDamageResistance ,1,MeleeDamageBonus ,1,ViralResistance ,1,,,,
M,SHIRT,Enhanced Dim Magenta Yoshi Ringbuckle Streetshirt,8,RangedDamageResistance ,5,MeleeDamageResistance ,5,BallisticResistanceBonus ,1,MeleeDamageBonus ,1,ViralResistance ,5,,
M,SHIRT,Enhanced Olive Drab Yoshi Ringbuckle Streetshirt,6,RangedDamageResistance ,4,ApparelCrafting ,1,ThrowResistance ,4,ViralResistance ,4,,,,
M,SHIRT,Enhanced Happy Rose G-Met T-shirt,3,RangedDamageResistance ,2,MeleeDamageResistance ,2,MeleeDamageBonus ,1,ThrowResistance ,2,,,,
M,SHIRT,Enhanced Happy Coal G-Met T-shirt,12,RangedDamageResistance ,8,HealthRegenBonus ,1,MaxHealthBonus ,1,ViralResistance ,8,ThrowResistance ,8,,
M,SHIRT,Enhanced Happy Grass G-Met T-shirt,3,MeleeDamageResistance ,2,ViralResistance ,2,ThrowResistance ,2,ViralDamageBonus ,1,,,,
M,SHIRT,Enhanced Happy Dark Red G-Met T-shirt,12,MeleeDamageResistance ,8,DebuffAreaRadiusBonus ,1,MaxHealthBonus ,1,InnerstrengthRegenBonus ,1,ViralResistance ,8,ThrowResistance ,8
M,SHIRT,Enhanced Happy Red G-Met T-shirt,24,MeleeDamageResistance ,16,BallisticResistanceBonus ,1,InnerstrengthRegenBonus ,1,ViralResistance ,16,ThrowResistance ,16,,
M,SHIRT,Enhanced Happy Green G-Met T-shirt,24,RangedDamageResistance ,16,MeleeDamageResistance ,16,BallisticDamageBonus ,2,ViralResistance ,16,,,,
M,SHIRT,Enhanced Happy Yellow G-Met T-shirt,12,RangedDamageResistance ,8,MeleeDamageResistance ,8,BallisticResistanceBonus ,1,PacifyDurationBonus ,1,MaxHealthBonus ,1,ThrowResistance ,8
M,SHIRT,Enhanced Happy Topaz G-Met T-shirt,24,RangedDamageResistance ,16,MeleeDamageResistance ,16,BallisticAccuracyBonus ,1,BallisticResistanceBonus ,1,ViralResistance ,16,,
M,SHIRT,Enhanced Tan Avero Pizzaz Shirt,3,RangedDamageResistance ,2,ViralAccuracyBonus ,1,MeleeDamageResistance ,2,ViralResistance ,2,,,,
M,SHIRT,Enhanced Black Avero Pizzaz Shirt,8,RangedDamageResistance ,5,ViralAccuracyBonus ,1,MeleeDamageResistance ,5,ThrowResistance ,5,,,,
M,SHIRT,Enhanced Purple Avero Pizzaz Shirt,30,RangedDamageResistance ,20,ViralResistanceBonus ,1,MeleeAccuracyBonus ,1,ViralResistance ,20,ThrowResistance ,20,UpgradeCrafting ,1
M,SHIRT,Enhanced Green Avero Pizzaz Shirt,16,RangedDamageResistance ,10,MeleeDamageResistance ,10,RepairSkill ,1,HealthRegenBonus ,1,MaxHealthBonus ,1,ViralResistance ,10
M,SHIRT,Enhanced Gold Avero Pizzaz Shirt,16,RangedDamageResistance ,10,ViralAccuracyBonus ,1,EnrageDurationBonus ,1,ThrowResistance ,10,ViralResistance ,10,,
M,SHIRT,Enhanced Brown Avero Pizzaz Shirt,13,RangedDamageResistance ,8,ViralAccuracyBonus ,1,MeleeDamageResistance ,8,ThrowResistance ,8,CodeWriting ,1,,
M,SHIRT,Enhanced Rust Avero Pizzaz Shirt,30,RangedDamageResistance ,20,MeleeDamageResistance ,20,ViralResistanceBonus ,2,ThrowResistance ,20,,,,
